56183,546,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/20/2020,1,internal
56186,546,Hotel AF,Sao Paulo (SP),1,139.1,139.1,09/10/2020,,internal
56187,546,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/17/2020,3,internal
56189,546,Hotel Z,Aracaju (SE),3,208.04,624.12,10/01/2020,4,external
56197,546,Hotel BD,Natal (RN),2,242.88,485.76,11/26/2020,1,external
56207,546,Hotel BD,Natal (RN),1,242.88,242.88,02/04/2021,,internal
56212,546,Hotel BD,Natal (RN),4,242.88,971.52,03/11/2021,3,external
56213,546,Hotel AF,Sao Paulo (SP),2,139.1,278.2,03/18/2021,4,external
56217,546,Hotel BD,Natal (RN),4,242.88,971.52,04/15/2021,2,internal
56220,546,Hotel AU,Recife (PE),3,312.83,938.49,05/06/2021,4,external
56224,546,Hotel BP,Brasilia (DF),3,247.62,742.86,06/03/2021,,internal
56225,546,Hotel BP,Brasilia (DF),1,247.62,247.62,06/10/2021,4,external
56226,546,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/17/2021,3,external
56233,546,Hotel BD,Natal (RN),1,242.88,242.88,08/05/2021,,external
56234,547,Hotel AU,Recife (PE),1,312.83,312.83,09/26/2019,3,internal
56235,547,Hotel AU,Recife (PE),3,312.83,938.49,10/03/2019,1,external
56243,547,Hotel Z,Aracaju (SE),4,208.04,832.16,11/28/2019,,external
56249,547,Hotel BP,Brasilia (DF),2,247.62,495.24,01/09/2020,2,internal
56259,548,Hotel BP,Brasilia (DF),4,247.62,990.48,11/14/2019,3,external
56268,548,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/16/2020,2,internal
56270,548,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/30/2020,1,external
56272,548,Hotel BD,Natal (RN),3,242.88,728.64,02/13/2020,2,internal
56275,548,Hotel BP,Brasilia (DF),1,247.62,247.62,03/05/2020,2,internal
56279,548,Hotel AU,Recife (PE),4,312.83,1251.32,04/02/2020,1,internal
56284,548,Hotel Z,Aracaju (SE),4,208.04,832.16,05/07/2020,2,external
56291,548,Hotel BP,Brasilia (DF),4,247.62,990.48,06/25/2020,1,external
56305,548,Hotel BP,Brasilia (DF),2,247.62,495.24,10/01/2020,3,external
56313,548,Hotel BD,Natal (RN),1,242.88,242.88,11/26/2020,2,external
56314,548,Hotel A,Florianopolis (SC),3,313.02,939.06,12/03/2020,4,internal
56315,548,Hotel Z,Aracaju (SE),4,208.04,832.16,12/10/2020,2,internal
56322,548,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/28/2021,1,external
56324,548,Hotel Z,Aracaju (SE),3,208.04,624.12,02/11/2021,2,external
56325,548,Hotel AU,Recife (PE),3,312.83,938.49,02/18/2021,2,internal
56329,548,Hotel K,Salvador (BH),4,263.41,1053.64,03/18/2021,1,internal
56334,549,Hotel Z,Aracaju (SE),3,208.04,624.12,09/26/2019,3,external
56336,549,Hotel K,Salvador (BH),3,263.41,790.23,10/10/2019,2,external
56339,549,Hotel BP,Brasilia (DF),2,247.62,495.24,10/31/2019,,external
56340,549,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/07/2019,,internal
56341,549,Hotel Z,Aracaju (SE),1,208.04,208.04,11/14/2019,2,internal
56348,549,Hotel BD,Natal (RN),4,242.88,971.52,01/02/2020,4,internal
56351,549,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/23/2020,4,internal
56356,549,Hotel AF,Sao Paulo (SP),1,139.1,139.1,02/27/2020,,internal
56359,549,Hotel BP,Brasilia (DF),2,247.62,495.24,03/19/2020,3,internal
56360,549,Hotel K,Salvador (BH),1,263.41,263.41,03/26/2020,1,internal
56363,549,Hotel AU,Recife (PE),1,312.83,312.83,04/16/2020,,external
56366,549,Hotel BD,Natal (RN),2,242.88,485.76,05/07/2020,2,external
56367,549,Hotel A,Florianopolis (SC),4,313.02,1252.08,05/14/2020,1,internal
56370,549,Hotel AU,Recife (PE),2,312.83,625.66,06/04/2020,,external
56373,549,Hotel AU,Recife (PE),2,312.83,625.66,06/25/2020,2,internal
56376,549,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/16/2020,4,external
56378,549,Hotel AU,Recife (PE),3,312.83,938.49,07/30/2020,1,internal
56380,549,Hotel AU,Recife (PE),2,312.83,625.66,08/13/2020,4,external
56387,549,Hotel AU,Recife (PE),3,312.83,938.49,10/01/2020,2,external
56388,549,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/08/2020,1,external
56389,549,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/15/2020,1,internal
56392,549,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/05/2020,4,internal
56394,549,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/19/2020,4,internal
56395,549,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/26/2020,1,internal
56396,549,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/03/2020,3,internal
56397,549,Hotel AU,Recife (PE),1,312.83,312.83,12/10/2020,4,internal
56402,549,Hotel AU,Recife (PE),1,312.83,312.83,01/14/2021,,external
56403,549,Hotel K,Salvador (BH),2,263.41,526.82,01/21/2021,1,external
56408,549,Hotel BD,Natal (RN),2,242.88,485.76,02/25/2021,,internal
56409,549,Hotel BP,Brasilia (DF),2,247.62,495.24,03/04/2021,3,external
56414,549,Hotel BD,Natal (RN),2,242.88,485.76,04/08/2021,4,external
56417,549,Hotel K,Salvador (BH),3,263.41,790.23,04/29/2021,1,external
56418,549,Hotel K,Salvador (BH),1,263.41,263.41,05/06/2021,4,external
56420,549,Hotel BD,Natal (RN),3,242.88,728.64,05/20/2021,2,external
56421,549,Hotel BP,Brasilia (DF),2,247.62,495.24,05/27/2021,,internal
56426,549,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/01/2021,,external
56427,549,Hotel BD,Natal (RN),2,242.88,485.76,07/08/2021,4,internal
56428,549,Hotel K,Salvador (BH),4,263.41,1053.64,07/15/2021,4,internal
56432,549,Hotel Z,Aracaju (SE),2,208.04,416.08,08/12/2021,,external
56434,549,Hotel Z,Aracaju (SE),1,208.04,208.04,08/26/2021,2,external
56435,549,Hotel BP,Brasilia (DF),1,247.62,247.62,09/02/2021,3,internal
56438,549,Hotel AU,Recife (PE),2,312.83,625.66,09/23/2021,,internal
56440,550,Hotel AU,Recife (PE),2,312.83,625.66,10/03/2019,,internal
56442,550,Hotel K,Salvador (BH),4,263.41,1053.64,10/17/2019,2,internal
56444,550,Hotel BD,Natal (RN),4,242.88,971.52,10/31/2019,,external
56447,550,Hotel AU,Recife (PE),3,312.83,938.49,11/21/2019,1,external
56449,550,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/05/2019,,internal
56451,550,Hotel BD,Natal (RN),3,242.88,728.64,12/19/2019,,external
56454,550,Hotel BD,Natal (RN),1,242.88,242.88,01/09/2020,1,internal
56461,550,Hotel BD,Natal (RN),1,242.88,242.88,02/27/2020,2,internal
56467,550,Hotel BP,Brasilia (DF),3,247.62,742.86,04/09/2020,3,external
56469,550,Hotel Z,Aracaju (SE),4,208.04,832.16,04/23/2020,4,external
56475,550,Hotel BP,Brasilia (DF),1,247.62,247.62,06/04/2020,3,external
56477,550,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/18/2020,1,internal
56481,550,Hotel A,Florianopolis (SC),1,313.02,313.02,07/16/2020,2,external
56487,550,Hotel BD,Natal (RN),1,242.88,242.88,08/27/2020,1,internal
56498,550,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/12/2020,1,internal
56504,550,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/24/2020,3,external
56509,550,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/28/2021,3,external
56510,550,Hotel A,Florianopolis (SC),4,313.02,1252.08,02/04/2021,2,external
56512,550,Hotel Z,Aracaju (SE),4,208.04,832.16,02/18/2021,,internal
56514,550,Hotel Z,Aracaju (SE),4,208.04,832.16,03/04/2021,2,internal
56515,550,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,03/11/2021,4,internal
56528,551,Hotel AU,Recife (PE),4,312.83,1251.32,11/28/2019,,internal
56529,551,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/05/2019,,internal
56530,551,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/12/2019,4,internal
56535,551,Hotel Z,Aracaju (SE),4,208.04,832.16,01/16/2020,1,external
56537,551,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/30/2020,,external
56540,551,Hotel AU,Recife (PE),2,312.83,625.66,02/20/2020,2,external
56541,551,Hotel A,Florianopolis (SC),3,313.02,939.06,02/27/2020,3,external
56543,551,Hotel BP,Brasilia (DF),4,247.62,990.48,03/12/2020,3,external
56555,551,Hotel K,Salvador (BH),3,263.41,790.23,06/04/2020,4,internal
56559,551,Hotel BD,Natal (RN),4,242.88,971.52,07/02/2020,4,internal
56560,551,Hotel Z,Aracaju (SE),4,208.04,832.16,07/09/2020,2,external
56564,551,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/06/2020,4,external
56570,551,Hotel AU,Recife (PE),3,312.83,938.49,09/17/2020,,internal
56574,552,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/03/2019,4,internal
56577,552,Hotel BP,Brasilia (DF),4,247.62,990.48,10/24/2019,3,internal
56579,552,Hotel Z,Aracaju (SE),2,208.04,416.08,11/07/2019,3,external
56580,552,Hotel BP,Brasilia (DF),2,247.62,495.24,11/14/2019,4,internal
56585,552,Hotel BP,Brasilia (DF),2,247.62,495.24,12/19/2019,,internal
56588,552,Hotel AU,Recife (PE),1,312.83,312.83,01/09/2020,4,internal
56589,552,Hotel BP,Brasilia (DF),3,247.62,742.86,01/16/2020,2,internal
56597,552,Hotel Z,Aracaju (SE),2,208.04,416.08,03/12/2020,2,external
56598,552,Hotel Z,Aracaju (SE),2,208.04,416.08,03/19/2020,2,internal
56599,552,Hotel BD,Natal (RN),2,242.88,485.76,03/26/2020,2,internal
56606,552,Hotel AU,Recife (PE),4,312.83,1251.32,05/14/2020,1,internal
56611,552,Hotel Z,Aracaju (SE),2,208.04,416.08,06/18/2020,4,internal
56618,552,Hotel K,Salvador (BH),1,263.41,263.41,08/06/2020,3,external
56619,552,Hotel BP,Brasilia (DF),2,247.62,495.24,08/13/2020,3,internal
56621,552,Hotel A,Florianopolis (SC),3,313.02,939.06,08/27/2020,2,external
56622,552,Hotel K,Salvador (BH),1,263.41,263.41,09/03/2020,,external
56623,552,Hotel AU,Recife (PE),2,312.83,625.66,09/10/2020,1,external
56628,552,Hotel BD,Natal (RN),1,242.88,242.88,10/15/2020,1,external
56633,552,Hotel AU,Recife (PE),3,312.83,938.49,11/19/2020,,internal
56639,552,Hotel BD,Natal (RN),2,242.88,485.76,12/31/2020,4,external
56641,552,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/14/2021,1,external
56649,552,Hotel AU,Recife (PE),1,312.83,312.83,03/11/2021,3,external
56654,552,Hotel AU,Recife (PE),4,312.83,1251.32,04/15/2021,2,external
56658,552,Hotel K,Salvador (BH),4,263.41,1053.64,05/13/2021,,internal
56659,552,Hotel A,Florianopolis (SC),2,313.02,626.04,05/20/2021,3,internal
56660,552,Hotel BP,Brasilia (DF),3,247.62,742.86,05/27/2021,3,external
56670,552,Hotel Z,Aracaju (SE),4,208.04,832.16,08/05/2021,1,external
56672,552,Hotel AU,Recife (PE),1,312.83,312.83,08/19/2021,3,internal
56673,552,Hotel BD,Natal (RN),2,242.88,485.76,08/26/2021,2,internal
56676,552,Hotel BD,Natal (RN),1,242.88,242.88,09/16/2021,,internal
56677,552,Hotel BD,Natal (RN),2,242.88,485.76,09/23/2021,4,internal
56679,552,Hotel Z,Aracaju (SE),1,208.04,208.04,10/07/2021,,external
56683,552,Hotel K,Salvador (BH),3,263.41,790.23,11/04/2021,,internal
56690,552,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/23/2021,2,external
56693,552,Hotel K,Salvador (BH),1,263.41,263.41,01/13/2022,3,internal
56694,552,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/20/2022,1,internal
56698,552,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/17/2022,2,external
56700,552,Hotel K,Salvador (BH),1,263.41,263.41,03/03/2022,3,external
56702,552,Hotel A,Florianopolis (SC),3,313.02,939.06,03/17/2022,4,external
56703,552,Hotel Z,Aracaju (SE),4,208.04,832.16,03/24/2022,3,internal
56704,552,Hotel AU,Recife (PE),4,312.83,1251.32,03/31/2022,1,external
56710,552,Hotel BD,Natal (RN),4,242.88,971.52,05/12/2022,4,internal
56718,552,Hotel A,Florianopolis (SC),2,313.02,626.04,07/07/2022,,internal
56720,552,Hotel A,Florianopolis (SC),1,313.02,313.02,07/21/2022,,internal
56724,552,Hotel AU,Recife (PE),3,312.83,938.49,08/18/2022,1,external
56725,552,Hotel A,Florianopolis (SC),4,313.02,1252.08,08/25/2022,1,external
56727,552,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/08/2022,3,internal
56730,552,Hotel AF,Sao Paulo (SP),3,139.1,417.3,09/29/2022,4,external
56731,552,Hotel Z,Aracaju (SE),1,208.04,208.04,10/06/2022,3,external
56738,552,Hotel AU,Recife (PE),3,312.83,938.49,11/24/2022,,internal
56741,552,Hotel K,Salvador (BH),3,263.41,790.23,12/15/2022,1,internal
56744,552,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/05/2023,2,external
56748,552,Hotel AU,Recife (PE),4,312.83,1251.32,02/02/2023,2,internal
56750,552,Hotel K,Salvador (BH),2,263.41,526.82,02/16/2023,4,internal
56751,552,Hotel K,Salvador (BH),3,263.41,790.23,02/23/2023,,external
56752,552,Hotel A,Florianopolis (SC),1,313.02,313.02,03/02/2023,3,internal
56753,552,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/09/2023,4,external
56757,552,Hotel K,Salvador (BH),2,263.41,526.82,04/06/2023,,external
56759,552,Hotel A,Florianopolis (SC),4,313.02,1252.08,04/20/2023,1,external
56760,552,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/27/2023,4,external
56762,552,Hotel AU,Recife (PE),3,312.83,938.49,05/11/2023,,internal
56764,552,Hotel BD,Natal (RN),1,242.88,242.88,05/25/2023,3,internal
56775,553,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/31/2019,3,internal
56786,553,Hotel BD,Natal (RN),4,242.88,971.52,01/16/2020,,internal
56787,553,Hotel AU,Recife (PE),1,312.83,312.83,01/23/2020,4,internal
56797,553,Hotel BP,Brasilia (DF),3,247.62,742.86,04/02/2020,4,external
56798,553,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/09/2020,2,internal
56800,553,Hotel BP,Brasilia (DF),3,247.62,742.86,04/23/2020,2,internal
56802,553,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/07/2020,4,internal
56803,553,Hotel AU,Recife (PE),3,312.83,938.49,05/14/2020,,internal
56807,553,Hotel A,Florianopolis (SC),3,313.02,939.06,06/11/2020,3,external
56810,553,Hotel BP,Brasilia (DF),3,247.62,742.86,07/02/2020,2,internal
56827,553,Hotel Z,Aracaju (SE),3,208.04,624.12,10/29/2020,,internal
56828,553,Hotel BD,Natal (RN),3,242.88,728.64,11/05/2020,4,internal
56830,553,Hotel K,Salvador (BH),2,263.41,526.82,11/19/2020,2,internal
56831,553,Hotel AU,Recife (PE),2,312.83,625.66,11/26/2020,2,internal
56834,553,Hotel A,Florianopolis (SC),4,313.02,1252.08,12/17/2020,4,internal
56835,553,Hotel BP,Brasilia (DF),4,247.62,990.48,12/24/2020,2,internal
56841,553,Hotel A,Florianopolis (SC),4,313.02,1252.08,02/04/2021,2,internal
56843,553,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/18/2021,1,external
56844,553,Hotel K,Salvador (BH),1,263.41,263.41,02/25/2021,2,internal
56846,553,Hotel AU,Recife (PE),1,312.83,312.83,03/11/2021,4,internal
56849,553,Hotel Z,Aracaju (SE),1,208.04,208.04,04/01/2021,4,external
56862,553,Hotel AU,Recife (PE),2,312.83,625.66,07/01/2021,3,external
56863,553,Hotel BP,Brasilia (DF),3,247.62,742.86,07/08/2021,1,internal
56870,553,Hotel BD,Natal (RN),3,242.88,728.64,08/26/2021,4,internal
56878,553,Hotel BD,Natal (RN),1,242.88,242.88,10/21/2021,,external
56880,553,Hotel BD,Natal (RN),1,242.88,242.88,11/04/2021,1,external
56882,553,Hotel BD,Natal (RN),4,242.88,971.52,11/18/2021,1,internal
56884,553,Hotel AF,Sao Paulo (SP),1,139.1,139.1,12/02/2021,2,internal
56885,553,Hotel BP,Brasilia (DF),4,247.62,990.48,12/09/2021,2,external
56886,553,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/16/2021,4,internal
56887,553,Hotel BD,Natal (RN),1,242.88,242.88,12/23/2021,4,external
56890,553,Hotel AU,Recife (PE),2,312.83,625.66,01/13/2022,4,external
56891,553,Hotel Z,Aracaju (SE),4,208.04,832.16,01/20/2022,2,internal
56894,553,Hotel A,Florianopolis (SC),2,313.02,626.04,02/10/2022,4,external
56895,553,Hotel A,Florianopolis (SC),1,313.02,313.02,02/17/2022,4,internal
56896,553,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/24/2022,,external
56902,553,Hotel BD,Natal (RN),4,242.88,971.52,04/07/2022,3,internal
56903,553,Hotel A,Florianopolis (SC),3,313.02,939.06,04/14/2022,,external
56906,553,Hotel A,Florianopolis (SC),4,313.02,1252.08,05/05/2022,3,external
56907,553,Hotel K,Salvador (BH),1,263.41,263.41,05/12/2022,3,internal
56912,553,Hotel A,Florianopolis (SC),2,313.02,626.04,06/16/2022,2,external
56914,553,Hotel Z,Aracaju (SE),1,208.04,208.04,06/30/2022,2,internal
56917,553,Hotel A,Florianopolis (SC),3,313.02,939.06,07/21/2022,,external
56919,553,Hotel K,Salvador (BH),4,263.41,1053.64,08/04/2022,3,internal
56922,553,Hotel BD,Natal (RN),3,242.88,728.64,08/25/2022,,external
56923,553,Hotel K,Salvador (BH),4,263.41,1053.64,09/01/2022,1,internal
56924,553,Hotel AF,Sao Paulo (SP),2,139.1,278.2,09/08/2022,1,external
56925,553,Hotel Z,Aracaju (SE),1,208.04,208.04,09/15/2022,4,external
56926,553,Hotel BP,Brasilia (DF),2,247.62,495.24,09/22/2022,2,external
56927,553,Hotel AU,Recife (PE),3,312.83,938.49,09/29/2022,1,internal
56928,553,Hotel AU,Recife (PE),2,312.83,625.66,10/06/2022,3,internal
56932,553,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/03/2022,1,internal
56934,553,Hotel Z,Aracaju (SE),2,208.04,416.08,11/17/2022,3,external
56938,553,Hotel Z,Aracaju (SE),1,208.04,208.04,12/15/2022,2,internal
56944,553,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/26/2023,3,internal
56947,554,Hotel BP,Brasilia (DF),1,247.62,247.62,10/03/2019,2,internal
56950,554,Hotel AU,Recife (PE),4,312.83,1251.32,10/24/2019,1,external
56952,554,Hotel BD,Natal (RN),2,242.88,485.76,11/07/2019,3,internal
56954,554,Hotel BP,Brasilia (DF),3,247.62,742.86,11/21/2019,1,internal
56956,554,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/05/2019,4,external
56957,554,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/12/2019,1,internal
56963,554,Hotel Z,Aracaju (SE),1,208.04,208.04,01/23/2020,1,internal
56964,554,Hotel Z,Aracaju (SE),3,208.04,624.12,01/30/2020,4,internal
56967,554,Hotel A,Florianopolis (SC),4,313.02,1252.08,02/20/2020,,external
56968,554,Hotel BP,Brasilia (DF),4,247.62,990.48,02/27/2020,3,internal
56969,554,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,03/05/2020,1,external
56974,554,Hotel K,Salvador (BH),3,263.41,790.23,04/09/2020,1,external
56980,554,Hotel AU,Recife (PE),1,312.83,312.83,05/21/2020,,external
56985,554,Hotel A,Florianopolis (SC),4,313.02,1252.08,06/25/2020,2,external
56990,554,Hotel BD,Natal (RN),4,242.88,971.52,07/30/2020,3,external
56998,554,Hotel BD,Natal (RN),1,242.88,242.88,09/24/2020,2,internal
57006,554,Hotel BD,Natal (RN),3,242.88,728.64,11/19/2020,3,internal
57007,554,Hotel AU,Recife (PE),1,312.83,312.83,11/26/2020,2,external
57008,554,Hotel AU,Recife (PE),3,312.83,938.49,12/03/2020,1,internal
57012,554,Hotel AU,Recife (PE),3,312.83,938.49,12/31/2020,4,internal
57014,554,Hotel AU,Recife (PE),3,312.83,938.49,01/14/2021,3,external
57017,554,Hotel K,Salvador (BH),2,263.41,526.82,02/04/2021,,internal
57020,554,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/25/2021,2,internal
57022,554,Hotel BP,Brasilia (DF),4,247.62,990.48,03/11/2021,4,external
57023,554,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/18/2021,4,internal
57026,554,Hotel BD,Natal (RN),1,242.88,242.88,04/08/2021,3,external
57029,554,Hotel K,Salvador (BH),1,263.41,263.41,04/29/2021,4,internal
57030,554,Hotel A,Florianopolis (SC),1,313.02,313.02,05/06/2021,3,internal
57031,554,Hotel BP,Brasilia (DF),4,247.62,990.48,05/13/2021,3,internal
57038,554,Hotel AF,Sao Paulo (SP),2,139.1,278.2,07/01/2021,1,external
57040,554,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/15/2021,,external
57044,554,Hotel K,Salvador (BH),4,263.41,1053.64,08/12/2021,,external
57047,554,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/02/2021,4,internal
57048,554,Hotel BP,Brasilia (DF),2,247.62,495.24,09/09/2021,1,external
57049,554,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,09/16/2021,4,internal
57050,554,Hotel Z,Aracaju (SE),3,208.04,624.12,09/23/2021,1,external
57056,554,Hotel AF,Sao Paulo (SP),2,139.1,278.2,11/04/2021,,internal
57061,554,Hotel AU,Recife (PE),3,312.83,938.49,12/09/2021,2,internal
57063,554,Hotel A,Florianopolis (SC),1,313.02,313.02,12/23/2021,,external
57065,555,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/26/2019,1,external
57066,555,Hotel K,Salvador (BH),4,263.41,1053.64,10/03/2019,3,internal
57067,555,Hotel BD,Natal (RN),2,242.88,485.76,10/10/2019,,external
57069,555,Hotel BD,Natal (RN),1,242.88,242.88,10/24/2019,,internal
57074,555,Hotel BD,Natal (RN),4,242.88,971.52,11/28/2019,3,internal
57078,555,Hotel Z,Aracaju (SE),3,208.04,624.12,12/26/2019,3,external
57083,555,Hotel BD,Natal (RN),4,242.88,971.52,01/30/2020,1,external
57085,555,Hotel K,Salvador (BH),4,263.41,1053.64,02/13/2020,2,internal
57086,555,Hotel K,Salvador (BH),1,263.41,263.41,02/20/2020,4,external
57088,555,Hotel K,Salvador (BH),1,263.41,263.41,03/05/2020,1,internal
57093,555,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/09/2020,2,external
57102,556,Hotel K,Salvador (BH),1,263.41,263.41,10/10/2019,3,external
57103,556,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/17/2019,4,internal
57105,556,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/31/2019,,internal
57107,556,Hotel K,Salvador (BH),3,263.41,790.23,11/14/2019,3,external
57109,556,Hotel AU,Recife (PE),4,312.83,1251.32,11/28/2019,2,external
57114,556,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/02/2020,,internal
57123,556,Hotel K,Salvador (BH),1,263.41,263.41,03/05/2020,1,internal
57124,556,Hotel K,Salvador (BH),2,263.41,526.82,03/12/2020,,external
57125,556,Hotel A,Florianopolis (SC),3,313.02,939.06,03/19/2020,3,internal
57126,556,Hotel AU,Recife (PE),2,312.83,625.66,03/26/2020,,external
57131,556,Hotel A,Florianopolis (SC),2,313.02,626.04,04/30/2020,1,internal
57137,557,Hotel Z,Aracaju (SE),4,208.04,832.16,10/10/2019,,internal
57138,557,Hotel A,Florianopolis (SC),2,313.02,626.04,10/17/2019,4,external
57143,557,Hotel AU,Recife (PE),2,312.83,625.66,11/21/2019,,external
57149,557,Hotel AU,Recife (PE),2,312.83,625.66,01/02/2020,3,external
57153,557,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/30/2020,4,external
57154,557,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,02/06/2020,3,internal
57158,557,Hotel BP,Brasilia (DF),1,247.62,247.62,03/05/2020,2,internal
57159,557,Hotel AU,Recife (PE),4,312.83,1251.32,03/12/2020,3,internal
57162,557,Hotel Z,Aracaju (SE),3,208.04,624.12,04/02/2020,4,external
57167,557,Hotel AU,Recife (PE),4,312.83,1251.32,05/07/2020,2,external
57170,557,Hotel BP,Brasilia (DF),1,247.62,247.62,05/28/2020,1,external
57173,557,Hotel AU,Recife (PE),3,312.83,938.49,06/18/2020,3,internal
57176,557,Hotel BD,Natal (RN),1,242.88,242.88,07/09/2020,4,internal
57179,557,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/30/2020,,internal
57190,557,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/15/2020,1,internal
57198,557,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,12/10/2020,2,internal
57200,557,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/24/2020,1,external
57202,557,Hotel K,Salvador (BH),1,263.41,263.41,01/07/2021,1,internal
57204,557,Hotel AF,Sao Paulo (SP),1,139.1,139.1,01/21/2021,,external
57207,557,Hotel AU,Recife (PE),2,312.83,625.66,02/11/2021,4,internal
57215,557,Hotel A,Florianopolis (SC),3,313.02,939.06,04/08/2021,2,external
57216,557,Hotel A,Florianopolis (SC),4,313.02,1252.08,04/15/2021,2,internal
57220,557,Hotel Z,Aracaju (SE),3,208.04,624.12,05/13/2021,1,internal
57224,557,Hotel K,Salvador (BH),2,263.41,526.82,06/10/2021,2,internal
57234,557,Hotel AU,Recife (PE),3,312.83,938.49,08/19/2021,,internal
57237,557,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,09/09/2021,,external
57241,557,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/07/2021,4,external
57249,557,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/02/2021,2,internal
57250,557,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/09/2021,4,external
57251,557,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/16/2021,2,external
57254,557,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/06/2022,4,external
57256,557,Hotel Z,Aracaju (SE),2,208.04,416.08,01/20/2022,1,internal
57261,557,Hotel AU,Recife (PE),2,312.83,625.66,02/24/2022,3,external
57263,557,Hotel K,Salvador (BH),1,263.41,263.41,03/10/2022,2,internal
57264,557,Hotel A,Florianopolis (SC),4,313.02,1252.08,03/17/2022,4,internal
57267,557,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/07/2022,1,internal
57272,557,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/12/2022,,internal
57276,557,Hotel AF,Sao Paulo (SP),4,139.1,556.4,06/09/2022,1,internal
57277,557,Hotel AF,Sao Paulo (SP),2,139.1,278.2,06/16/2022,1,internal
57278,557,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/23/2022,,external
57281,558,Hotel BP,Brasilia (DF),1,247.62,247.62,10/10/2019,,internal
57286,558,Hotel BD,Natal (RN),2,242.88,485.76,11/14/2019,2,internal
